message_id,author_id,message_time
983664600601985084,905559429058002984,"2022-06-07 09:31:56.388000+00:00"
983664722790473758,913094181512155156,"2022-06-07 09:32:25.520000+00:00"
983664988117925958,831009850053623808,"2022-06-07 09:33:28.779000+00:00"
983665738432790538,162589571694067712,"2022-06-07 09:36:27.668000+00:00"
983665880183480320,939146071433674762,"2022-06-07 09:37:01.464000+00:00"
983665924534071356,221403521180762114,"2022-06-07 09:37:12.038000+00:00"
983665983988334624,802853123458596895,"2022-06-07 09:37:26.213000+00:00"
983666440529924166,887716404504199188,"2022-06-07 09:39:15.061000+00:00"
983666514420961281,852901704797913112,"2022-06-07 09:39:32.678000+00:00"
983666574940581898,831009850053623808,"2022-06-07 09:39:47.107000+00:00"
983666912993103872,939146071433674762,"2022-06-07 09:41:07.705000+00:00"
983667032648212500,944163363062161419,"2022-06-07 09:41:36.233000+00:00"
983667179901820948,891307178433073223,"2022-06-07 09:42:11.341000+00:00"
983667251582492752,830775147552047115,"2022-06-07 09:42:28.431000+00:00"
983667268607152188,579607672891113482,"2022-06-07 09:42:32.490000+00:00"
983667442444288020,831009850053623808,"2022-06-07 09:43:13.936000+00:00"
983667566000107580,938375877077659679,"2022-06-07 09:43:43.394000+00:00"
983667916211900447,439833798054641674,"2022-06-07 09:45:06.891000+00:00"
983668127252512809,901836632397860934,"2022-06-07 09:45:57.207000+00:00"
983668161436069958,883713733354991708,"2022-06-07 09:46:05.357000+00:00"
983668216637304842,909767718834688051,"2022-06-07 09:46:18.518000+00:00"
983668475513933864,786670605901496341,"2022-06-07 09:47:20.239000+00:00"
983668630246027284,964534118643818576,"2022-06-07 09:47:57.130000+00:00"
983668642858291290,944163363062161419,"2022-06-07 09:48:00.137000+00:00"
983668652341616650,690013340772073477,"2022-06-07 09:48:02.398000+00:00"
983668951248666664,679883816285765633,"2022-06-07 09:49:13.663000+00:00"
983669092403798047,157552146542362624,"2022-06-07 09:49:47.317000+00:00"
983669335530819634,584770172540157975,"2022-06-07 09:50:45.283000+00:00"
983669887937445988,819907646806163468,"2022-06-07 09:52:56.987000+00:00"
983670039427309588,959995301442240512,"2022-06-07 09:53:33.105000+00:00"
983670546510282803,697212184916262942,"2022-06-07 09:55:34.003000+00:00"
983670549605679154,838909297911005194,"2022-06-07 09:55:34.741000+00:00"
983670861406019594,944163363062161419,"2022-06-07 09:56:49.080000+00:00"
983671043082289193,897133976911761449,"2022-06-07 09:57:32.395000+00:00"
983671044592254986,872395753790783539,"2022-06-07 09:57:32.755000+00:00"
983671193947234364,693091294154719252,"2022-06-07 09:58:08.364000+00:00"
983671477805154304,458716772950999051,"2022-06-07 09:59:16.041000+00:00"
983671559216595034,953137458084708412,"2022-06-07 09:59:35.451000+00:00"
983671779543380038,970368968663646239,"2022-06-07 10:00:27.981000+00:00"
983671825152237629,614848266932060170,"2022-06-07 10:00:38.855000+00:00"
983671877929152552,680714070554312715,"2022-06-07 10:00:51.438000+00:00"
983671893557121044,920950093824294982,"2022-06-07 10:00:55.164000+00:00"
983671988436500530,864562832821846056,"2022-06-07 10:01:17.785000+00:00"
983672005767364678,915058775751266314,"2022-06-07 10:01:21.917000+00:00"
983672060062621706,864562832821846056,"2022-06-07 10:01:34.862000+00:00"
983672081646518323,909767718834688051,"2022-06-07 10:01:40.008000+00:00"
983672139418837044,321763816327086081,"2022-06-07 10:01:53.782000+00:00"
983672236022071356,915058775751266314,"2022-06-07 10:02:16.814000+00:00"
983672389604868136,938733210974699570,"2022-06-07 10:02:53.431000+00:00"
983672446982946826,923577323494735944,"2022-06-07 10:03:07.111000+00:00"
983672484991737876,951474330984939541,"2022-06-07 10:03:16.173000+00:00"
983672500762333224,321950544732094464,"2022-06-07 10:03:19.933000+00:00"
983672571725750302,964548547758395472,"2022-06-07 10:03:36.852000+00:00"
983672603933802526,946063893938196552,"2022-06-07 10:03:44.531000+00:00"
983672678466617364,961329801107476590,"2022-06-07 10:04:02.301000+00:00"
983672737505624154,897068186749526069,"2022-06-07 10:04:16.377000+00:00"
983672878119657472,934976219097727016,"2022-06-07 10:04:49.902000+00:00"
983672901318373386,951474330984939541,"2022-06-07 10:04:55.433000+00:00"
983673160392134676,458134306607333378,"2022-06-07 10:05:57.201000+00:00"
983673258400432158,282642104969330688,"2022-06-07 10:06:20.568000+00:00"
983673628715528262,962478449228910653,"2022-06-07 10:07:48.858000+00:00"
983673671325462608,269451643475460097,"2022-06-07 10:07:59.017000+00:00"
983673730318364722,887926669199953930,"2022-06-07 10:08:13.082000+00:00"
983673760223723580,936986250919948308,"2022-06-07 10:08:20.212000+00:00"
983673793534914570,725728645926092800,"2022-06-07 10:08:28.154000+00:00"
983673828519600178,929334292419608577,"2022-06-07 10:08:36.495000+00:00"
983673830801309706,909767718834688051,"2022-06-07 10:08:37.039000+00:00"
983673898950361128,909767718834688051,"2022-06-07 10:08:53.287000+00:00"
983673921511489577,932381281759678488,"2022-06-07 10:08:58.666000+00:00"
983673947960799262,885691772871790614,"2022-06-07 10:09:04.972000+00:00"
983673996803444746,968792253550198804,"2022-06-07 10:09:16.617000+00:00"
983674120552214588,282642104969330688,"2022-06-07 10:09:46.121000+00:00"
983674229369217064,726025832329511023,"2022-06-07 10:10:12.065000+00:00"
983674232183595038,909767718834688051,"2022-06-07 10:10:12.736000+00:00"
983674265134063626,726025832329511023,"2022-06-07 10:10:20.592000+00:00"
983674288756371457,939146071433674762,"2022-06-07 10:10:26.224000+00:00"
983674312907161634,726025832329511023,"2022-06-07 10:10:31.982000+00:00"
983674335585792000,909767718834688051,"2022-06-07 10:10:37.389000+00:00"
983674374387277844,909767718834688051,"2022-06-07 10:10:46.640000+00:00"
983674375981109288,939146071433674762,"2022-06-07 10:10:47.020000+00:00"
983674414933606470,932381281759678488,"2022-06-07 10:10:56.307000+00:00"
983674415541784577,726025832329511023,"2022-06-07 10:10:56.452000+00:00"
983674422370107462,909767718834688051,"2022-06-07 10:10:58.080000+00:00"
983674470940168212,939146071433674762,"2022-06-07 10:11:09.660000+00:00"
983674611185102849,726025832329511023,"2022-06-07 10:11:43.097000+00:00"
983674631099674627,808028458679664700,"2022-06-07 10:11:47.845000+00:00"
983674648900288562,808028458679664700,"2022-06-07 10:11:52.089000+00:00"
983674659272802344,808028458679664700,"2022-06-07 10:11:54.562000+00:00"
983674669787938866,726025832329511023,"2022-06-07 10:11:57.069000+00:00"
983674763140546601,726025832329511023,"2022-06-07 10:12:19.326000+00:00"
983674890789994536,909767718834688051,"2022-06-07 10:12:49.760000+00:00"
983675002857590815,909767718834688051,"2022-06-07 10:13:16.479000+00:00"
983675039369011240,282642104969330688,"2022-06-07 10:13:25.184000+00:00"
983675073682612234,282642104969330688,"2022-06-07 10:13:33.365000+00:00"
983675093991428096,282642104969330688,"2022-06-07 10:13:38.207000+00:00"
983675185066569748,363988582588743680,"2022-06-07 10:13:59.921000+00:00"
983675191139905556,909767718834688051,"2022-06-07 10:14:01.369000+00:00"
983675221376655360,826122872157110273,"2022-06-07 10:14:08.578000+00:00"
983675511127560192,929631532522549248,"2022-06-07 10:15:17.660000+00:00"
983675521554583592,965896096582889482,"2022-06-07 10:15:20.146000+00:00"
983675643801788426,967143203612557374,"2022-06-07 10:15:49.292000+00:00"
983675685967110194,839206292886913044,"2022-06-07 10:15:59.345000+00:00"
983676073109774337,148699505917689856,"2022-06-07 10:17:31.647000+00:00"
983676078654648330,965976180907982928,"2022-06-07 10:17:32.969000+00:00"
983676109717651497,965976180907982928,"2022-06-07 10:17:40.375000+00:00"
983676394036953158,828665862088949761,"2022-06-07 10:18:48.162000+00:00"
983676949316665346,962031255355031552,"2022-06-07 10:21:00.551000+00:00"
983676994896150588,944167449912283176,"2022-06-07 10:21:11.418000+00:00"
983677099183321129,948608651537571912,"2022-06-07 10:21:36.282000+00:00"
983677218364469248,888326785941512232,"2022-06-07 10:22:04.697000+00:00"
983677228674076713,282642104969330688,"2022-06-07 10:22:07.155000+00:00"
983677254099955772,282642104969330688,"2022-06-07 10:22:13.217000+00:00"
983677268662566912,282642104969330688,"2022-06-07 10:22:16.689000+00:00"
983677295900364861,282642104969330688,"2022-06-07 10:22:23.183000+00:00"
983677437533650954,148699505917689856,"2022-06-07 10:22:56.951000+00:00"
983677519704244244,336326618693894164,"2022-06-07 10:23:16.542000+00:00"
983677539442647050,148699505917689856,"2022-06-07 10:23:21.248000+00:00"
983678206253084672,831009850053623808,"2022-06-07 10:26:00.228000+00:00"
983678378001457202,912317551759986709,"2022-06-07 10:26:41.176000+00:00"
983678837252554802,929334292419608577,"2022-06-07 10:28:30.670000+00:00"
983678990382407680,886515104554840084,"2022-06-07 10:29:07.179000+00:00"
983679042882514974,929334292419608577,"2022-06-07 10:29:19.696000+00:00"
983679184146690058,561903085652279306,"2022-06-07 10:29:53.376000+00:00"
983679324718772244,872146100272906240,"2022-06-07 10:30:26.891000+00:00"
983679331450650644,753335013298143293,"2022-06-07 10:30:28.496000+00:00"
983679637542559766,831009850053623808,"2022-06-07 10:31:41.474000+00:00"
983679867709173800,929334292419608577,"2022-06-07 10:32:36.350000+00:00"
983679908427472916,895077939811606529,"2022-06-07 10:32:46.058000+00:00"
983680650123026512,282642104969330688,"2022-06-07 10:35:42.892000+00:00"
983680679952916490,282642104969330688,"2022-06-07 10:35:50.004000+00:00"
983680727189172254,282642104969330688,"2022-06-07 10:36:01.266000+00:00"
983681116756123679,898025185553309706,"2022-06-07 10:37:34.146000+00:00"
983681179557441606,952883349544914975,"2022-06-07 10:37:49.119000+00:00"
983681214475014174,898025185553309706,"2022-06-07 10:37:57.444000+00:00"
983682100806942810,837681543392264212,"2022-06-07 10:41:28.762000+00:00"
983683375808258110,938733210974699570,"2022-06-07 10:46:32.746000+00:00"
983683471132196887,919184729796919296,"2022-06-07 10:46:55.473000+00:00"
983683492883865630,896826827035803649,"2022-06-07 10:47:00.659000+00:00"
983683539713282058,919184729796919296,"2022-06-07 10:47:11.824000+00:00"
983683838611976213,613067490951561217,"2022-06-07 10:48:23.087000+00:00"
983683947605135360,398772367851257858,"2022-06-07 10:48:49.073000+00:00"
983683956153143316,919184729796919296,"2022-06-07 10:48:51.111000+00:00"
983684011845124146,765166955651923988,"2022-06-07 10:49:04.389000+00:00"
983684080812036147,964145339777036308,"2022-06-07 10:49:20.832000+00:00"
983684782330368010,765166955651923988,"2022-06-07 10:52:08.087000+00:00"
983684913951805490,765166955651923988,"2022-06-07 10:52:39.468000+00:00"
983684966523224114,765166955651923988,"2022-06-07 10:52:52.002000+00:00"
983685197159620610,765166955651923988,"2022-06-07 10:53:46.990000+00:00"
983685358665498656,765166955651923988,"2022-06-07 10:54:25.496000+00:00"
983685433001123870,369494094033977345,"2022-06-07 10:54:43.219000+00:00"
983685442497019904,424441182891016203,"2022-06-07 10:54:45.483000+00:00"
983685496473546792,884479241268371466,"2022-06-07 10:54:58.352000+00:00"
983685546066980894,896826827035803649,"2022-06-07 10:55:10.176000+00:00"
983685615138770984,919184729796919296,"2022-06-07 10:55:26.644000+00:00"
983685730758975548,936094563205009418,"2022-06-07 10:55:54.210000+00:00"
983685872610336808,886125036820385792,"2022-06-07 10:56:28.030000+00:00"
983685973575614465,964575855475060756,"2022-06-07 10:56:52.102000+00:00"
983686215561785434,951474330984939541,"2022-06-07 10:57:49.796000+00:00"
983686237695139860,936075124405317642,"2022-06-07 10:57:55.073000+00:00"
983686432998711357,969927953184071680,"2022-06-07 10:58:41.637000+00:00"
983686878664470548,970368968663646239,"2022-06-07 11:00:27.892000+00:00"
983686996658642974,765166955651923988,"2022-06-07 11:00:56.024000+00:00"
983687058667225088,692306694381764671,"2022-06-07 11:01:10.808000+00:00"
983687090552316014,765166955651923988,"2022-06-07 11:01:18.410000+00:00"
983687249235423253,968052881859158057,"2022-06-07 11:01:56.243000+00:00"
983687373193879562,456226577798135808,"2022-06-07 11:02:25.797000+00:00"
983687667969576970,783437795725148180,"2022-06-07 11:03:36.077000+00:00"
983687901411962901,416658994304909322,"2022-06-07 11:04:31.734000+00:00"
983687961122070528,788745654725771294,"2022-06-07 11:04:45.970000+00:00"
983688133122068510,906214850689134663,"2022-06-07 11:05:26.978000+00:00"
983688237304414208,404038069059190794,"2022-06-07 11:05:51.817000+00:00"
983688315242971146,864562832821846056,"2022-06-07 11:06:10.399000+00:00"
983688331005136906,864562832821846056,"2022-06-07 11:06:14.157000+00:00"
983688341113425920,794207941246451744,"2022-06-07 11:06:16.567000+00:00"
983688474836226089,404038069059190794,"2022-06-07 11:06:48.449000+00:00"
983688685679702046,864562832821846056,"2022-06-07 11:07:38.718000+00:00"
983688764146737192,864562832821846056,"2022-06-07 11:07:57.426000+00:00"
983688806161088572,864562832821846056,"2022-06-07 11:08:07.443000+00:00"
983688902403567666,765166955651923988,"2022-06-07 11:08:30.389000+00:00"
983689020863303750,802853123458596895,"2022-06-07 11:08:58.632000+00:00"
983689098701189200,935976459221229648,"2022-06-07 11:09:17.190000+00:00"
983689174198661171,404038069059190794,"2022-06-07 11:09:35.190000+00:00"
983689227596349462,369847529896148993,"2022-06-07 11:09:47.921000+00:00"
983689257958899722,969025104623304714,"2022-06-07 11:09:55.160000+00:00"
983689288497635369,369847529896148993,"2022-06-07 11:10:02.441000+00:00"
983689414402248735,369847529896148993,"2022-06-07 11:10:32.459000+00:00"
983689499399839795,864562832821846056,"2022-06-07 11:10:52.724000+00:00"
983689549710516246,864562832821846056,"2022-06-07 11:11:04.719000+00:00"
983689661094453248,980449961533657129,"2022-06-07 11:11:31.275000+00:00"
983689954200813618,369847529896148993,"2022-06-07 11:12:41.157000+00:00"
983689979307909131,867894170701398027,"2022-06-07 11:12:47.143000+00:00"
983689980419407942,404038069059190794,"2022-06-07 11:12:47.408000+00:00"
983690017161506826,369847529896148993,"2022-06-07 11:12:56.168000+00:00"
983690040209203202,931450002465783818,"2022-06-07 11:13:01.663000+00:00"
983690057137422346,369847529896148993,"2022-06-07 11:13:05.699000+00:00"
983690088074584084,723200555538710590,"2022-06-07 11:13:13.075000+00:00"
983690096534519809,927428230414225458,"2022-06-07 11:13:15.092000+00:00"
983690183578910723,369847529896148993,"2022-06-07 11:13:35.845000+00:00"
983690202910457876,909767718834688051,"2022-06-07 11:13:40.454000+00:00"
983690205875818506,979085477653143632,"2022-06-07 11:13:41.161000+00:00"
983690246707367986,909767718834688051,"2022-06-07 11:13:50.896000+00:00"
983690265913098292,369847529896148993,"2022-06-07 11:13:55.475000+00:00"
983690347001569292,927428230414225458,"2022-06-07 11:14:14.808000+00:00"
983690351757901854,624982912751632404,"2022-06-07 11:14:15.942000+00:00"
983690357705433088,369847529896148993,"2022-06-07 11:14:17.360000+00:00"
983690363405488128,909767718834688051,"2022-06-07 11:14:18.719000+00:00"
983690373887033364,864562832821846056,"2022-06-07 11:14:21.218000+00:00"
983690423736348732,404038069059190794,"2022-06-07 11:14:33.103000+00:00"
983690443730591804,369847529896148993,"2022-06-07 11:14:37.870000+00:00"
983690467868819467,369847529896148993,"2022-06-07 11:14:43.625000+00:00"
983690474600689705,927428230414225458,"2022-06-07 11:14:45.230000+00:00"
983690492439048192,369847529896148993,"2022-06-07 11:14:49.483000+00:00"
983690532461117440,864562832821846056,"2022-06-07 11:14:59.025000+00:00"
983690582906007613,885625722037764138,"2022-06-07 11:15:11.052000+00:00"
983690653974298624,864562832821846056,"2022-06-07 11:15:27.996000+00:00"
983690813106180136,746272902625624147,"2022-06-07 11:16:05.936000+00:00"
983690908946026496,369847529896148993,"2022-06-07 11:16:28.786000+00:00"
983690928139161651,765163936529776641,"2022-06-07 11:16:33.362000+00:00"
983690955192406066,404038069059190794,"2022-06-07 11:16:39.812000+00:00"
983690961773277194,369847529896148993,"2022-06-07 11:16:41.381000+00:00"
983691117784600646,939225856964964362,"2022-06-07 11:17:18.577000+00:00"
983691123010711653,909767718834688051,"2022-06-07 11:17:19.823000+00:00"
983691191352705024,864562832821846056,"2022-06-07 11:17:36.117000+00:00"
983691272801886258,864562832821846056,"2022-06-07 11:17:55.536000+00:00"
983691313058820116,369847529896148993,"2022-06-07 11:18:05.134000+00:00"
983691763157983272,404038069059190794,"2022-06-07 11:19:52.446000+00:00"
983692052816601128,921471720378990682,"2022-06-07 11:21:01.506000+00:00"
983692117530542080,938384520867090442,"2022-06-07 11:21:16.935000+00:00"
983692434783502428,321016149661712396,"2022-06-07 11:22:32.574000+00:00"
983692550219124826,909767718834688051,"2022-06-07 11:23:00.096000+00:00"
983692748102172723,980460771546898432,"2022-06-07 11:23:47.275000+00:00"
983693070585442335,890223731723620442,"2022-06-07 11:25:04.161000+00:00"
983693093519888394,802853123458596895,"2022-06-07 11:25:09.629000+00:00"
983693331940921384,905510144077623398,"2022-06-07 11:26:06.473000+00:00"
983693359178739733,905510144077623398,"2022-06-07 11:26:12.967000+00:00"
983693390581473320,938955954572103720,"2022-06-07 11:26:20.454000+00:00"
983693782107176970,448772421563187210,"2022-06-07 11:27:53.801000+00:00"
983693827934126120,895077939811606529,"2022-06-07 11:28:04.727000+00:00"
983694016648454194,804479024210378822,"2022-06-07 11:28:49.720000+00:00"
983694037976506368,804479024210378822,"2022-06-07 11:28:54.805000+00:00"
983694086856921088,804479024210378822,"2022-06-07 11:29:06.459000+00:00"
983694212027543552,696056724888748073,"2022-06-07 11:29:36.302000+00:00"
983694247494578176,850355622461308969,"2022-06-07 11:29:44.758000+00:00"
983694394915950632,558708395444666368,"2022-06-07 11:30:19.906000+00:00"
983694403111637053,938955954572103720,"2022-06-07 11:30:21.860000+00:00"
983694609567866890,765166955651923988,"2022-06-07 11:31:11.083000+00:00"
983694624327610488,916927528222982216,"2022-06-07 11:31:14.602000+00:00"
983695083352227860,758330416918036500,"2022-06-07 11:33:04.042000+00:00"
983695113702227968,886515104554840084,"2022-06-07 11:33:11.278000+00:00"
983695206878691378,696056724888748073,"2022-06-07 11:33:33.493000+00:00"
983695208283766844,839826470440403024,"2022-06-07 11:33:33.828000+00:00"
983695427696218112,962883601207283766,"2022-06-07 11:34:26.140000+00:00"
983695436009328650,758330416918036500,"2022-06-07 11:34:28.122000+00:00"
983695448088916038,798583431386759260,"2022-06-07 11:34:31.002000+00:00"
983695538698485800,886515104554840084,"2022-06-07 11:34:52.605000+00:00"
983695753451032576,904953904691822623,"2022-06-07 11:35:43.806000+00:00"
983695935718715422,980035006674137088,"2022-06-07 11:36:27.262000+00:00"
983695947152392252,938384520867090442,"2022-06-07 11:36:29.988000+00:00"
983696041759096873,980035006674137088,"2022-06-07 11:36:52.544000+00:00"
983696051917717554,904953904691822623,"2022-06-07 11:36:54.966000+00:00"
983696089569951744,980035006674137088,"2022-06-07 11:37:03.943000+00:00"
983696118284177408,980035006674137088,"2022-06-07 11:37:10.789000+00:00"
983696130095341630,980465873380847687,"2022-06-07 11:37:13.605000+00:00"
983696280343687179,884932302407340042,"2022-06-07 11:37:49.427000+00:00"
983696310538473482,884932302407340042,"2022-06-07 11:37:56.626000+00:00"
983696363776794634,904953904691822623,"2022-06-07 11:38:09.319000+00:00"
983696490130202655,909767718834688051,"2022-06-07 11:38:39.444000+00:00"
983696528633901116,909767718834688051,"2022-06-07 11:38:48.624000+00:00"
983696530810761276,938140636878622780,"2022-06-07 11:38:49.143000+00:00"
983696546505830410,980035006674137088,"2022-06-07 11:38:52.885000+00:00"
983696607209992233,980035006674137088,"2022-06-07 11:39:07.358000+00:00"
983696642672836608,904953904691822623,"2022-06-07 11:39:15.813000+00:00"
983696667184349284,834499403099275326,"2022-06-07 11:39:21.657000+00:00"
983696708011704380,980035006674137088,"2022-06-07 11:39:31.391000+00:00"
983696797551710228,915264014316085308,"2022-06-07 11:39:52.739000+00:00"
983696801674694698,917713543749570600,"2022-06-07 11:39:53.722000+00:00"
983696837707980860,758330416918036500,"2022-06-07 11:40:02.313000+00:00"
983696886491930636,758330416918036500,"2022-06-07 11:40:13.944000+00:00"
983697217003061278,836296936297463868,"2022-06-07 11:41:32.744000+00:00"
983697264000266280,423049983982436354,"2022-06-07 11:41:43.949000+00:00"
983697480212439050,905510144077623398,"2022-06-07 11:42:35.498000+00:00"
983697496398250045,905510144077623398,"2022-06-07 11:42:39.357000+00:00"
983697530606981200,962883601207283766,"2022-06-07 11:42:47.513000+00:00"
983697555001061396,885070814473506857,"2022-06-07 11:42:53.329000+00:00"
983697573711867954,861666856820408320,"2022-06-07 11:42:57.790000+00:00"
983697581714579456,905510144077623398,"2022-06-07 11:42:59.698000+00:00"
983697598202388480,905510144077623398,"2022-06-07 11:43:03.629000+00:00"
983697645035982949,905510144077623398,"2022-06-07 11:43:14.795000+00:00"
983697683212554250,980035006674137088,"2022-06-07 11:43:23.897000+00:00"
983697874049175552,941727840544624730,"2022-06-07 11:44:09.396000+00:00"
983697983101104248,980035006674137088,"2022-06-07 11:44:35.396000+00:00"
983698049916370944,917713543749570600,"2022-06-07 11:44:51.326000+00:00"
983698099836973106,481823299127738391,"2022-06-07 11:45:03.228000+00:00"
983698135140433960,941727840544624730,"2022-06-07 11:45:11.645000+00:00"
983698257089802260,839202999501979658,"2022-06-07 11:45:40.720000+00:00"
983698277612531712,925269585249304646,"2022-06-07 11:45:45.613000+00:00"
983698368268210176,884932302407340042,"2022-06-07 11:46:07.227000+00:00"
983698525655277578,946047562488643634,"2022-06-07 11:46:44.751000+00:00"
983698527060373584,900748904545542144,"2022-06-07 11:46:45.086000+00:00"
983698611638505502,909767718834688051,"2022-06-07 11:47:05.251000+00:00"
983698801757913118,962883601207283766,"2022-06-07 11:47:50.579000+00:00"
983698961242128384,931727582586613811,"2022-06-07 11:48:28.603000+00:00"
983698974361911316,905510144077623398,"2022-06-07 11:48:31.731000+00:00"
983699319465062410,784219576099012608,"2022-06-07 11:49:54.010000+00:00"
983699321453150228,968109758609498112,"2022-06-07 11:49:54.484000+00:00"
983699384392880188,931727582586613811,"2022-06-07 11:50:09.490000+00:00"
983699498528297001,980035006674137088,"2022-06-07 11:50:36.702000+00:00"
983699517041946664,706682291505856644,"2022-06-07 11:50:41.116000+00:00"
983699541058547724,980035006674137088,"2022-06-07 11:50:46.842000+00:00"
983699652127891487,980035006674137088,"2022-06-07 11:51:13.323000+00:00"
983699909700108332,931727582586613811,"2022-06-07 11:52:14.733000+00:00"
983700039534784572,980035006674137088,"2022-06-07 11:52:45.688000+00:00"
983700783696601138,964643332221452308,"2022-06-07 11:55:43.110000+00:00"
983700865712021545,904953904691822623,"2022-06-07 11:56:02.664000+00:00"
983700881071554590,964643332221452308,"2022-06-07 11:56:06.326000+00:00"
983701329136455761,437904308168687616,"2022-06-07 11:57:53.153000+00:00"
983701462880243802,953551534543736842,"2022-06-07 11:58:25.040000+00:00"
983701657818894366,903220494457798657,"2022-06-07 11:59:11.517000+00:00"
983701775993413692,980035006674137088,"2022-06-07 11:59:39.692000+00:00"
983701822218846298,962883601207283766,"2022-06-07 11:59:50.713000+00:00"
983701971418611762,970368968663646239,"2022-06-07 12:00:26.285000+00:00"
983701981413662720,970368968663646239,"2022-06-07 12:00:28.668000+00:00"
983702053404680243,980035006674137088,"2022-06-07 12:00:45.832000+00:00"
983702061512294410,784040532820885535,"2022-06-07 12:00:47.765000+00:00"
983702077857468476,980035006674137088,"2022-06-07 12:00:51.662000+00:00"
983702136640634930,980035006674137088,"2022-06-07 12:01:05.677000+00:00"
983702184917082172,802853123458596895,"2022-06-07 12:01:17.187000+00:00"
983702241242406942,900793919451832440,"2022-06-07 12:01:30.616000+00:00"
983702252789321758,802853123458596895,"2022-06-07 12:01:33.369000+00:00"
983702317910098030,538974102023831562,"2022-06-07 12:01:48.895000+00:00"
983702351078645820,784040532820885535,"2022-06-07 12:01:56.803000+00:00"
983702526379565076,822873502461460500,"2022-06-07 12:02:38.598000+00:00"
983702561402015814,744153821659267083,"2022-06-07 12:02:46.948000+00:00"
983702583132717067,802853123458596895,"2022-06-07 12:02:52.129000+00:00"
983702708961833050,802853123458596895,"2022-06-07 12:03:22.129000+00:00"
983702946992775219,695727621077598239,"2022-06-07 12:04:18.880000+00:00"
983703113401765888,757942732277678132,"2022-06-07 12:04:58.555000+00:00"
983703131663785998,802853123458596895,"2022-06-07 12:05:02.909000+00:00"
983703209950474261,890223731723620442,"2022-06-07 12:05:21.574000+00:00"
983703218150322217,456226577798135808,"2022-06-07 12:05:23.529000+00:00"
983703396097875999,962953411999969290,"2022-06-07 12:06:05.955000+00:00"
983703515551662090,829956536947179571,"2022-06-07 12:06:34.435000+00:00"
983703681994215454,761601103878946840,"2022-06-07 12:07:14.118000+00:00"
983703709160722492,981123991727116318,"2022-06-07 12:07:20.595000+00:00"
983703714814644274,482049665945042954,"2022-06-07 12:07:21.943000+00:00"
983703804916686878,796733260443942942,"2022-06-07 12:07:43.425000+00:00"
983703839934914560,829960882759008266,"2022-06-07 12:07:51.774000+00:00"
983703941516759085,873840301859541043,"2022-06-07 12:08:15.993000+00:00"
983703974152642652,937705808836309032,"2022-06-07 12:08:23.774000+00:00"
983703983896035369,674641915005632542,"2022-06-07 12:08:26.097000+00:00"
983704046969974815,711310162895306774,"2022-06-07 12:08:41.135000+00:00"
983704054494552124,981123991727116318,"2022-06-07 12:08:42.929000+00:00"
983704086513877073,929751741833027704,"2022-06-07 12:08:50.563000+00:00"
983704364394876948,920786084823199815,"2022-06-07 12:09:56.815000+00:00"
983704401967472670,961329801107476590,"2022-06-07 12:10:05.773000+00:00"
983704557349642260,442007545587040277,"2022-06-07 12:10:42.819000+00:00"
983704631370715166,980035006674137088,"2022-06-07 12:11:00.467000+00:00"
983704790980755476,938319249875816478,"2022-06-07 12:11:38.521000+00:00"
983704852628647956,802853123458596895,"2022-06-07 12:11:53.219000+00:00"
983704968521478156,802853123458596895,"2022-06-07 12:12:20.850000+00:00"
983705012859449384,830312775024508948,"2022-06-07 12:12:31.421000+00:00"
983705046866878485,377635645243523072,"2022-06-07 12:12:39.529000+00:00"
983705161568489482,965891215562268674,"2022-06-07 12:13:06.876000+00:00"
983705178307960843,938319249875816478,"2022-06-07 12:13:10.867000+00:00"
983705350849060865,802853123458596895,"2022-06-07 12:13:52.004000+00:00"
983705573856010260,881307865674055740,"2022-06-07 12:14:45.173000+00:00"
983705684543680573,784040532820885535,"2022-06-07 12:15:11.563000+00:00"
983705712851034123,424955521083244566,"2022-06-07 12:15:18.312000+00:00"
983706058084192296,941727840544624730,"2022-06-07 12:16:40.622000+00:00"
983706078804058163,805853936929865760,"2022-06-07 12:16:45.562000+00:00"
983706094658539530,941727840544624730,"2022-06-07 12:16:49.342000+00:00"
983706118503153664,805853936929865760,"2022-06-07 12:16:55.027000+00:00"
983706185142259743,905510144077623398,"2022-06-07 12:17:10.915000+00:00"
983706395348185129,867894170701398027,"2022-06-07 12:18:01.032000+00:00"
983706754384793620,893898419104546837,"2022-06-07 12:19:26.633000+00:00"
983706765579419669,822873502461460500,"2022-06-07 12:19:29.302000+00:00"
983706961197535243,902987638611521596,"2022-06-07 12:20:15.941000+00:00"
983707147764367401,921401283288653825,"2022-06-07 12:21:00.422000+00:00"
983707148410318888,815243510919725076,"2022-06-07 12:21:00.576000+00:00"
983707357496356894,948305818925805579,"2022-06-07 12:21:50.426000+00:00"
983707475796688926,890401586029948999,"2022-06-07 12:22:18.631000+00:00"
983707936280948787,938477028397682738,"2022-06-07 12:24:08.419000+00:00"
983707994263023676,941727840544624730,"2022-06-07 12:24:22.243000+00:00"
983708011971354724,931621650712105020,"2022-06-07 12:24:26.465000+00:00"
983708031579721748,920786084823199815,"2022-06-07 12:24:31.140000+00:00"
983708200102674473,942780321429078077,"2022-06-07 12:25:11.319000+00:00"
983708266540445756,818888123077492767,"2022-06-07 12:25:27.159000+00:00"
983708386942144555,941573610257150025,"2022-06-07 12:25:55.865000+00:00"
